method_id,project,bug_id,version_key,class_fqn,method_name,start_line,end_line,loc,num_params,num_local_vars,num_method_calls,num_arith_ops,num_rel_ops,num_logical_ops,num_literals,num_nodes,num_edges,cyclomatic_complexity,num_conditions,num_branches,num_joins,num_loops,num_returns,max_nesting_depth,branch_ratio,has_loop,has_branching,num_unique_lines,num_total_mutants,num_killed,num_survived,num_excluded,mutation_score,frac_ROR,frac_AOR,frac_LOR,frac_COR,frac_SOR,frac_ORU,frac_LVR,frac_STD,mutation_score_bin
Lang-38f_org.apache.commons.lang3.time.FastDateFormat_format_870,Lang,38,Lang-38f,org.apache.commons.lang3.time.FastDateFormat,format,870,877,6,2,1,6,0,0,0,0,5,5,2,1,1,1,0,1,1,0.2,0,1,5,5,4,1,0,0.8,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,medium
Lang-38f_org.apache.commons.lang3.time.FastDateFormat_applyRules_887,Lang,38,Lang-38f,org.apache.commons.lang3.time.FastDateFormat,applyRules,887,894,6,2,3,3,2,1,0,1,7,7,2,0,1,1,2,1,0,0.1429,1,1,5,6,5,1,0,0.8333333333333334,0.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,medium
Lang-38f_org.apache.commons.lang3.time.FastDateFormat_equals_979,Lang,38,Lang-38f,org.apache.commons.lang3.time.FastDateFormat,equals,979,994,13,1,1,6,0,6,7,0,6,5,1,2,2,1,1,3,2,0.3333,1,1,6,44,16,26,2,0.38095238095238093,0.2727272727272727,0.0,0.0,0.6363636363636364,0.0,0.0,0.09090909090909091,0.0,low
Lang-38f_org.apache.commons.lang3.time.FastDateFormat_hashCode_1002,Lang,38,Lang-38f,org.apache.commons.lang3.time.FastDateFormat,hashCode,1002,1010,8,0,1,4,0,0,0,5,7,6,1,0,3,3,3,1,0,0.4286,1,1,7,19,0,19,0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.5263157894736842,0.2631578947368421,low
Lang-38f_org.apache.commons.lang3.time.FastDateFormat_readObject_1032,Lang,38,Lang-38f,org.apache.commons.lang3.time.FastDateFormat,readObject,1032,1035,3,1,0,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0.0,0,0,2,2,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,high
Lang-40f_org.apache.commons.lang.StringUtils_isEmpty_191,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,isEmpty,191,193,2,1,0,2,0,2,1,1,1,0,1,0,0,0,0,1,0,0.0,0,0,1,9,9,0,0,1.0,0.3333333333333333,0.0,0.0,0.4444444444444444,0.0,0.0,0.2222222222222222,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_deleteWhitespace_3069,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,deleteWhitespace,3069,3085,12,1,3,11,4,2,0,3,13,14,3,3,4,2,2,3,2,0.3077,1,1,11,17,14,3,0,0.8235294117647058,0.35294117647058826,0.0,0.0,0.23529411764705882,0.0,0.0,0.35294117647058826,0.058823529411764705,medium
Lang-40f_org.apache.commons.lang.StringUtils_isBlank_228,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,isBlank,228,239,8,1,2,7,2,4,1,2,9,9,2,2,3,1,2,3,2,0.3333,1,1,7,20,17,3,0,0.85,0.45,0.0,0.0,0.15,0.0,0.0,0.4,0.0,medium
Lang-40f_org.apache.commons.lang.StringUtils_trim_286,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,trim,286,288,2,1,0,2,0,1,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1,1,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_trimToNull_312,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,trimToNull,312,315,3,1,1,3,0,0,0,0,2,1,1,0,0,0,0,1,0,0.0,0,0,2,2,2,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_trimToEmpty_338,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,trimToEmpty,338,340,2,1,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1,1,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_strip_453,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,strip,453,459,5,2,1,5,0,0,0,0,4,3,1,1,1,0,0,2,1,0.25,0,1,4,3,2,1,0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,low
Lang-40f_org.apache.commons.lang.StringUtils_stripToNull_393,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,stripToNull,393,399,5,1,0,4,0,2,0,1,4,3,1,1,1,0,0,2,1,0.25,0,1,4,6,6,0,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,high
Lang-40f_org.apache.commons.lang.StringUtils_stripToEmpty_423,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,stripToEmpty,423,425,2,1,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1,1,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_stripStart_485,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,stripStart,485,503,14,2,3,13,5,7,3,4,12,14,4,3,5,3,2,3,3,0.4167,1,1,12,35,28,7,0,0.8,0.4,0.0,0.0,0.3142857142857143,0.0,0.0,0.22857142857142856,0.05714285714285714,medium
Lang-40f_org.apache.commons.lang.StringUtils_stripEnd_529,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,stripEnd,529,547,13,2,2,13,7,7,3,8,11,13,4,3,5,3,2,3,3,0.4545,1,1,11,51,44,7,0,0.8627450980392157,0.27450980392156865,0.1568627450980392,0.0,0.21568627450980393,0.0,0.0,0.3137254901960784,0.0392156862745098,medium
Lang-40f_org.apache.commons.lang.StringUtils_stripAll_599,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,stripAll,599,609,8,2,2,4,2,3,1,2,9,9,2,1,2,1,2,2,1,0.2222,1,1,7,14,10,4,0,0.7142857142857143,0.42857142857142855,0.0,0.0,0.21428571428571427,0.0,0.0,0.2857142857142857,0.07142857142857142,low
Lang-40f_org.apache.commons.lang.StringUtils_equals_633,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,equals,633,635,2,2,1,2,0,2,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1,2,2,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_equalsIgnoreCase_658,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,equalsIgnoreCase,658,660,2,2,1,2,0,2,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1,2,2,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_indexOf_683,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,indexOf,683,688,4,2,1,4,1,0,0,1,3,2,1,1,2,1,1,2,1,0.6667,1,1,3,4,4,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_indexOf_715,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,indexOf,715,720,4,3,2,4,1,0,0,1,3,2,1,1,2,1,1,2,1,0.6667,1,1,3,4,4,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_indexOf_744,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,indexOf,744,749,4,2,1,3,1,2,1,1,3,2,1,1,2,1,1,2,1,0.6667,1,1,3,8,6,2,0,0.75,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.0,medium
Lang-40f_org.apache.commons.lang.StringUtils_ordinalIndexOf_778,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,ordinalIndexOf,778,795,14,3,4,7,3,6,2,6,12,12,2,3,4,1,1,4,3,0.3333,1,1,12,39,36,3,0,0.9230769230769231,0.3333333333333333,0.10256410256410256,0.0,0.20512820512820512,0.0,0.0,0.3076923076923077,0.05128205128205128,medium
Lang-40f_org.apache.commons.lang.StringUtils_indexOf_828,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,indexOf,828,837,6,3,2,7,1,4,2,2,5,4,1,2,3,1,1,3,2,0.6,1,1,5,19,14,5,0,0.7368421052631579,0.3684210526315789,0.0,0.0,0.42105263157894735,0.0,0.0,0.21052631578947367,0.0,low
Lang-40f_org.apache.commons.lang.StringUtils_lastIndexOf_860,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,lastIndexOf,860,865,4,2,1,4,1,0,0,1,3,2,1,1,2,1,1,2,1,0.6667,1,1,3,4,4,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_lastIndexOf_894,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,lastIndexOf,894,899,4,3,2,4,1,0,0,1,3,2,1,1,2,1,1,2,1,0.6667,1,1,3,4,4,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_lastIndexOf_923,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,lastIndexOf,923,928,4,2,1,3,1,2,1,1,3,2,1,1,2,1,1,2,1,0.6667,1,1,3,8,6,2,0,0.75,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.0,medium
Lang-40f_org.apache.commons.lang.StringUtils_lastIndexOf_958,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,lastIndexOf,958,963,4,3,2,3,1,2,1,1,3,2,1,1,2,1,1,2,1,0.6667,1,1,3,8,8,0,0,1.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_contains_986,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,contains,986,991,4,2,1,4,0,1,0,1,3,2,1,1,1,0,0,2,1,0.3333,0,1,3,8,8,0,0,1.0,0.375,0.0,0.0,0.25,0.0,0.0,0.375,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_contains_1014,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,contains,1014,1019,4,2,1,3,0,3,1,1,3,2,1,1,1,0,0,2,1,0.3333,0,1,3,12,12,0,0,1.0,0.4166666666666667,0.0,0.0,0.3333333333333333,0.0,0.0,0.25,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_containsIgnoreCase_1044,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,containsIgnoreCase,1044,1056,9,2,4,7,3,3,1,2,10,10,2,2,3,1,2,3,2,0.3,1,1,8,23,19,4,0,0.8260869565217391,0.21739130434782608,0.17391304347826086,0.0,0.2608695652173913,0.0,0.0,0.34782608695652173,0.0,medium
Lang-40f_org.apache.commons.lang.StringUtils_indexOfAny_1082,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,indexOfAny,1082,1095,9,2,4,9,6,3,1,4,12,13,3,2,4,2,4,3,2,0.3333,1,1,8,20,19,1,0,0.95,0.4,0.0,0.0,0.2,0.0,0.0,0.4,0.0,medium
Lang-40f_org.apache.commons.lang.StringUtils_indexOfAny_1119,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,indexOfAny,1119,1124,4,2,1,6,1,0,1,1,3,2,1,1,2,1,1,2,1,0.6667,1,1,3,6,5,1,0,0.8333333333333334,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,medium
Lang-40f_org.apache.commons.lang.StringUtils_containsAny_1151,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,containsAny,1151,1164,9,2,4,8,4,7,3,4,12,13,3,2,4,2,4,3,2,0.3333,1,1,8,37,27,10,0,0.7297297297297297,0.3783783783783784,0.0,0.0,0.32432432432432434,0.0,0.0,0.2972972972972973,0.0,low
Lang-40f_org.apache.commons.lang.StringUtils_containsAny_1193,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,containsAny,1193,1198,4,2,1,4,0,1,0,0,3,2,1,1,2,1,1,2,1,0.6667,1,1,3,2,2,0,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_indexOfAnyBut_1224,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,indexOfAnyBut,1224,1238,10,2,4,9,6,3,1,4,14,15,3,2,4,3,3,3,2,0.2857,1,1,9,20,19,1,0,0.95,0.4,0.0,0.0,0.2,0.0,0.0,0.4,0.0,medium
Lang-40f_org.apache.commons.lang.StringUtils_indexOfAnyBut_1262,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,indexOfAnyBut,1262,1272,7,2,2,9,4,2,1,4,8,8,2,2,3,1,2,3,2,0.375,1,1,6,18,14,2,2,0.875,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,0.0,0.4444444444444444,0.0,medium
Lang-40f_org.apache.commons.lang.StringUtils_containsOnly_1297,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,containsOnly,1297,1309,8,2,1,6,1,5,1,3,7,6,1,3,3,0,0,4,3,0.4286,0,1,7,22,21,1,0,0.9545454545454546,0.4090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.4090909090909091,0.0,medium
Lang-40f_org.apache.commons.lang.StringUtils_containsOnly_1333,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,containsOnly,1333,1338,4,2,1,4,0,2,1,0,3,2,1,1,2,1,1,2,1,0.6667,1,1,3,7,5,2,0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,low
Lang-40f_org.apache.commons.lang.StringUtils_containsNone_1364,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,containsNone,1364,1379,11,2,6,7,4,5,1,2,14,15,3,2,4,2,4,3,2,0.2857,1,1,10,22,20,2,0,0.9090909090909091,0.5,0.0,0.0,0.18181818181818182,0.0,0.0,0.3181818181818182,0.0,medium
Lang-40f_org.apache.commons.lang.StringUtils_containsNone_1403,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,containsNone,1403,1408,4,2,1,4,0,2,1,0,3,2,1,1,2,1,1,2,1,0.6667,1,1,3,7,5,2,0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,low
Lang-40f_org.apache.commons.lang.StringUtils_indexOfAny_1438,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,indexOfAny,1438,1464,16,2,6,8,5,7,1,5,17,20,5,4,5,2,2,2,4,0.2941,1,1,15,28,23,5,0,0.8214285714285714,0.5,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.07142857142857142,medium
Lang-40f_org.apache.commons.lang.StringUtils_lastIndexOfAny_1491,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,lastIndexOfAny,1491,1509,14,2,6,6,4,5,1,4,15,17,4,3,4,2,2,2,3,0.2667,1,1,13,21,18,3,0,0.8571428571428571,0.42857142857142855,0.0,0.0,0.19047619047619047,0.0,0.0,0.2857142857142857,0.09523809523809523,medium
Lang-40f_org.apache.commons.lang.StringUtils_substring_1537,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,substring,1537,1555,10,2,1,8,1,4,0,3,9,10,3,4,5,3,1,3,4,0.5556,1,1,9,22,19,3,0,0.8636363636363636,0.45454545454545453,0.18181818181818182,0.0,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,medium
Lang-40f_org.apache.commons.lang.StringUtils_substring_1592,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,substring,1592,1623,16,3,2,13,2,7,0,6,15,19,6,7,8,5,1,3,7,0.5333,1,1,15,44,32,12,0,0.7272727272727273,0.4318181818181818,0.18181818181818182,0.0,0.0,0.0,0.0,0.2727272727272727,0.11363636363636363,low
Lang-40f_org.apache.commons.lang.StringUtils_left_1647,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,left,1647,1658,8,2,1,6,0,3,0,2,7,6,1,3,3,0,0,4,3,0.4286,0,1,7,11,8,3,0,0.7272727272727273,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,low
Lang-40f_org.apache.commons.lang.StringUtils_right_1680,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,right,1680,1691,8,2,1,7,1,3,0,1,7,6,1,3,3,0,0,4,3,0.4286,0,1,7,13,10,3,0,0.7692307692307693,0.5384615384615384,0.3076923076923077,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,medium
Lang-40f_org.apache.commons.lang.StringUtils_mid_1717,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,mid,1717,1731,10,3,2,9,2,5,1,3,9,9,2,4,4,1,0,4,4,0.4444,0,1,9,32,25,7,0,0.78125,0.40625,0.25,0.0,0.125,0.0,0.0,0.1875,0.03125,medium
Lang-40f_org.apache.commons.lang.StringUtils_substringBefore_1762,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,substringBefore,1762,1774,9,2,2,8,1,3,1,3,8,7,1,3,3,0,0,4,3,0.375,0,1,8,16,13,3,0,0.8125,0.375,0.0,0.0,0.25,0.0,0.0,0.375,0.0,medium
Lang-40f_org.apache.commons.lang.StringUtils_substringAfter_1804,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,substringAfter,1804,1816,9,2,2,8,2,2,0,1,8,7,1,3,3,0,0,4,3,0.375,0,1,8,12,11,1,0,0.9166666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,medium
Lang-40f_org.apache.commons.lang.StringUtils_substringBeforeLast_1845,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,substringBeforeLast,1845,1854,7,2,2,7,1,1,1,2,6,5,1,2,2,0,0,3,2,0.3333,0,1,6,11,10,1,0,0.9090909090909091,0.2727272727272727,0.0,0.0,0.36363636363636365,0.0,0.0,0.36363636363636365,0.0,medium
Lang-40f_org.apache.commons.lang.StringUtils_substringAfterLast_1885,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,substringAfterLast,1885,1897,9,2,2,11,3,2,1,1,8,7,1,3,3,0,0,4,3,0.375,0,1,8,24,16,8,0,0.6666666666666666,0.25,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.08333333333333333,0.0,low
Lang-40f_org.apache.commons.lang.StringUtils_substringBetween_1953,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,substringBetween,1953,1965,9,3,4,9,4,5,2,2,8,8,2,3,3,1,0,3,3,0.375,0,1,8,29,24,5,0,0.8275862068965517,0.3103448275862069,0.27586206896551724,0.0,0.27586206896551724,0.0,0.0,0.13793103448275862,0.0,medium
Lang-40f_org.apache.commons.lang.StringUtils_substringsBetween_1989,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,substringsBetween,1989,2018,23,3,8,19,2,9,2,4,22,24,4,5,6,2,1,4,5,0.2727,1,1,22,42,31,11,0,0.7380952380952381,0.30952380952380953,0.19047619047619047,0.0,0.23809523809523808,0.0,0.0,0.19047619047619047,0.07142857142857142,low
Lang-40f_org.apache.commons.lang.StringUtils_split_2047,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,split,2047,2049,2,1,0,2,1,0,0,1,1,0,1,0,1,1,1,1,0,1.0,1,1,1,2,1,1,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
Lang-40f_org.apache.commons.lang.StringUtils_split_2138,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,split,2138,2140,2,3,2,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_split_2075,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,split,2075,2077,2,2,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_splitWorker_2420,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,splitWorker,2420,2452,24,3,6,15,4,8,3,3,23,26,5,5,6,3,1,3,4,0.2609,1,1,23,42,31,11,0,0.7380952380952381,0.23809523809523808,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.19047619047619047,low
Lang-40f_org.apache.commons.lang.StringUtils_split_2104,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,split,2104,2106,2,2,1,2,1,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0,0,1,3,2,1,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
Lang-40f_org.apache.commons.lang.StringUtils_splitWorker_2545,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,splitWorker,2545,2628,60,4,9,36,18,16,5,7,58,72,16,14,17,11,3,3,7,0.2931,1,1,58,113,95,18,0,0.8407079646017699,0.2831858407079646,0.0,0.0,0.19469026548672566,0.0,0.0,0.2743362831858407,0.24778761061946902,medium
Lang-40f_org.apache.commons.lang.StringUtils_splitByWholeSeparator_2165,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,splitByWholeSeparator,2165,2167,2,2,1,2,1,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0,0,1,3,2,1,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
Lang-40f_org.apache.commons.lang.StringUtils_splitByWholeSeparatorWorker_2276,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,splitByWholeSeparatorWorker,2276,2341,38,4,8,26,3,12,1,7,32,37,7,8,9,2,1,4,7,0.2812,1,1,32,61,49,12,0,0.8032786885245902,0.32786885245901637,0.13114754098360656,0.0,0.09836065573770492,0.0,0.0,0.22950819672131148,0.21311475409836064,medium
Lang-40f_org.apache.commons.lang.StringUtils_splitByWholeSeparator_2196,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,splitByWholeSeparator,2196,2198,2,3,2,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_splitByWholeSeparatorPreserveAllTokens_2258,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,splitByWholeSeparatorPreserveAllTokens,2258,2260,2,3,2,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_splitPreserveAllTokens_2368,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,splitPreserveAllTokens,2368,2370,2,1,0,2,1,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0,0,1,3,2,1,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
Lang-40f_org.apache.commons.lang.StringUtils_splitPreserveAllTokens_2404,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,splitPreserveAllTokens,2404,2406,2,2,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_splitPreserveAllTokens_2487,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,splitPreserveAllTokens,2487,2489,2,2,1,2,1,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0,0,1,3,2,1,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
Lang-40f_org.apache.commons.lang.StringUtils_splitPreserveAllTokens_2527,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,splitPreserveAllTokens,2527,2529,2,3,2,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_splitByCharacterType_2649,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,splitByCharacterType,2649,2651,2,1,0,2,0,0,0,0,1,0,1,0,1,1,1,1,0,1.0,1,1,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_splitByCharacterType_2695,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,splitByCharacterType,2695,2725,24,2,6,19,7,11,2,4,24,27,5,5,6,3,2,3,5,0.25,1,1,22,60,48,12,0,0.8,0.3,0.3333333333333333,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.1,medium
Lang-40f_org.apache.commons.lang.StringUtils_splitByCharacterTypeCamelCase_2677,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,splitByCharacterTypeCamelCase,2677,2679,2,1,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_join_2856,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,join,2856,2861,4,2,0,3,0,1,0,1,3,2,1,1,2,1,1,2,1,0.6667,1,1,3,3,3,0,0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_join_2775,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,join,2775,2781,4,2,0,3,0,1,0,1,3,2,1,1,2,1,1,2,1,0.6667,1,1,3,3,3,0,0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,high
Lang-40f_org.apache.commons.lang.StringUtils_join_2809,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,join,2809,2830,14,4,5,12,4,6,0,3,15,17,4,4,5,3,2,3,4,0.3333,1,1,13,29,18,11,0,0.6206896551724138,0.41379310344827586,0.27586206896551724,0.0,0.0,0.0,0.0,0.20689655172413793,0.10344827586206896,low
Lang-40f_org.apache.commons.lang.StringUtils_join_2890,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,join,2890,2919,17,4,5,14,4,7,0,2,17,20,5,5,6,4,2,3,5,0.3529,1,1,15,29,22,7,0,0.7586206896551724,0.4482758620689655,0.27586206896551724,0.0,0.0,0.0,0.0,0.13793103448275862,0.13793103448275862,medium
Lang-40f_org.apache.commons.lang.StringUtils_join_2935,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,join,2935,2964,17,2,3,18,0,5,0,1,16,18,4,5,6,1,1,4,5,0.375,1,1,16,12,8,4,0,0.6666666666666666,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.25,low
Lang-40f_org.apache.commons.lang.StringUtils_join_2979,Lang,40,Lang-40f,org.apache.commons.lang.StringUtils,join,2979,3009,18,2,3,19,0,6,0,1,17,20,5,6,7,2,1,4,6,0.4118,1,1,17,13,9,4,0,0.6923076923076923,0.3076923076923077,0.0,0.0,0.3076923076923077,0.0,0.0,0.15384615384615385,0.23076923076923078,low
